GameID,Ha,pHa,La,lot_shape__A,lot_shape_symm_A,lot_shape_L_A,lot_shape_R_A,LotNumA,Hb,pHb,Lb,lot_shape__A.1,lot_shape_symm_A.1,lot_shape_L_A.1,lot_shape_R_A.1,LotNumB,Amb,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,BEASTpred,block,Feedback,B_rate
72,-9,1,-9,1,0,0,0,1,13,0.25,-8,1,0,0,0,1,0,0,6.25,9.09326674,1,22,11.5,0.888888889,1,1,1,1,0.2504,0.2422,1,6.25,6.25,11,1,1,0,0.8225
72,-9,1,-9,1,0,0,0,1,13,0.25,-8,1,0,0,0,1,0,0,6.25,9.09326674,1,22,11.5,0.888888889,1,1,1,1,0.2504,0.2422,1,6.25,6.25,11,1,2,1,0.9575
72,-9,1,-9,1,0,0,0,1,13,0.25,-8,1,0,0,0,1,0,0,6.25,9.09326674,1,22,11.5,0.888888889,1,1,1,1,0.2504,0.2422,1,6.25,6.25,11,1,3,1,0.995
72,-9,1,-9,1,0,0,0,1,13,0.25,-8,1,0,0,0,1,0,0,6.25,9.09326674,1,22,11.5,0.888888889,1,1,1,1,0.2504,0.2422,1,6.25,6.25,11,1,4,1,1
72,-9,1,-9,1,0,0,0,1,13,0.25,-8,1,0,0,0,1,0,0,6.25,9.09326674,1,22,11.5,0.888888889,1,1,1,1,0.2504,0.2422,1,6.25,6.25,11,1,5,1,1
73,2,1,2,1,0,0,0,1,51,0.05,0,0,1,0,0,7,0,0,0.55,11.11856555,-2,52,42.625,0,1,-0.8964,-0.8948,0.7492,-0.9482,-0.9474,0,0.55,0.55,-51.3,0.39464,1,0,0.37
73,2,1,2,1,0,0,0,1,51,0.05,0,0,1,0,0,7,0,0,0.55,11.11856555,-2,52,42.625,0,1,-0.8964,-0.8948,0.7492,-0.9482,-0.9474,0,0.55,0.55,-51.3,0.37632,2,1,0.3825
73,2,1,2,1,0,0,0,1,51,0.05,0,0,1,0,0,7,0,0,0.55,11.11856555,-2,52,42.625,0,1,-0.8964,-0.8948,0.7492,-0.9482,-0.9474,0,0.55,0.55,-51.3,0.37523,3,1,0.39
73,2,1,2,1,0,0,0,1,51,0.05,0,0,1,0,0,7,0,0,0.55,11.11856555,-2,52,42.625,0,1,-0.8964,-0.8948,0.7492,-0.9482,-0.9474,0,0.55,0.55,-51.3,0.37372,4,1,0.39
73,2,1,2,1,0,0,0,1,51,0.05,0,0,1,0,0,7,0,0,0.55,11.11856555,-2,52,42.625,0,1,-0.8964,-0.8948,0.7492,-0.9482,-0.9474,0,0.55,0.55,-51.3,0.37243,5,1,0.4125
74,44,0.05,16,1,0,0,0,1,14,0.9,10,0,1,0,0,3,1,0,-3.8,-4.727685812,-6,-29,-17,0.625,1,-1,-1,-1,0,0,-1,-3.933333333,-3.866666667,0,0,1,0,0.1325
74,44,0.05,16,1,0,0,0,1,14,0.9,10,0,1,0,0,3,1,0,-3.8,-4.727685812,-6,-29,-17,0.625,1,-1,-1,-1,0,0,-1,-3.933333333,-3.866666667,0,0,2,1,0.05
74,44,0.05,16,1,0,0,0,1,14,0.9,10,0,1,0,0,3,1,0,-3.8,-4.727685812,-6,-29,-17,0.625,1,-1,-1,-1,0,0,-1,-3.933333333,-3.866666667,0,0,3,1,0.015
74,44,0.05,16,1,0,0,0,1,14,0.9,10,0,1,0,0,3,1,0,-3.8,-4.727685812,-6,-29,-17,0.625,1,-1,-1,-1,0,0,-1,-3.933333333,-3.866666667,0,0,4,1,0.0025
74,44,0.05,16,1,0,0,0,1,14,0.9,10,0,1,0,0,3,1,0,-3.8,-4.727685812,-6,-29,-17,0.625,1,-1,-1,-1,0,0,-1,-3.933333333,-3.866666667,0,0,5,1,0.0025
75,13,1,13,1,0,0,0,1,50,0.6,-45,1,0,0,0,1,0,0,-1,46.54030511,-58,37,-10.5,0,1,0.2006,0.1854,-0.001,-0.3997,-0.4073,0,-1,-1,-76,0.31193,1,0,0.3525
75,13,1,13,1,0,0,0,1,50,0.6,-45,1,0,0,0,1,0,0,-1,46.54030511,-58,37,-10.5,0,1,0.2006,0.1854,-0.001,-0.3997,-0.4073,0,-1,-1,-76,0.40356,2,1,0.4375
75,13,1,13,1,0,0,0,1,50,0.6,-45,1,0,0,0,1,0,0,-1,46.54030511,-58,37,-10.5,0,1,0.2006,0.1854,-0.001,-0.3997,-0.4073,0,-1,-1,-76,0.42587,3,1,0.415
75,13,1,13,1,0,0,0,1,50,0.6,-45,1,0,0,0,1,0,0,-1,46.54030511,-58,37,-10.5,0,1,0.2006,0.1854,-0.001,-0.3997,-0.4073,0,-1,-1,-76,0.42972,4,1,0.4375
75,13,1,13,1,0,0,0,1,50,0.6,-45,1,0,0,0,1,0,0,-1,46.54030511,-58,37,-10.5,0,1,0.2006,0.1854,-0.001,-0.3997,-0.4073,0,-1,-1,-76,0.43865,5,1,0.495
76,35,0.01,16,1,0,0,0,1,20,0.5,13,0,1,0,0,5,1,0,0.31,1.680238084,-3,-13,-6.666666667,0.8125,1,-0.1688,-0.0096,-0.3296,0,0,0,-0.182222222,0.063888889,0,0.51259,1,0,0.6775
76,35,0.01,16,1,0,0,0,1,20,0.5,13,0,1,0,0,5,1,0,0.31,1.680238084,-3,-13,-6.666666667,0.8125,1,-0.1688,-0.0096,-0.3296,0,0,0,-0.182222222,0.063888889,0,0.50916,2,1,0.7075
76,35,0.01,16,1,0,0,0,1,20,0.5,13,0,1,0,0,5,1,0,0.31,1.680238084,-3,-13,-6.666666667,0.8125,1,-0.1688,-0.0096,-0.3296,0,0,0,-0.182222222,0.063888889,0,0.52611,3,1,0.705
76,35,0.01,16,1,0,0,0,1,20,0.5,13,0,1,0,0,5,1,0,0.31,1.680238084,-3,-13,-6.666666667,0.8125,1,-0.1688,-0.0096,-0.3296,0,0,0,-0.182222222,0.063888889,0,0.52691,4,1,0.6825
76,35,0.01,16,1,0,0,0,1,20,0.5,13,0,1,0,0,5,1,0,0.31,1.680238084,-3,-13,-6.666666667,0.8125,1,-0.1688,-0.0096,-0.3296,0,0,0,-0.182222222,0.063888889,0,0.52485,5,1,0.6425
77,1,1,1,1,0,0,0,1,38,0.4,-9,1,0,0,0,1,0,0,8.8,23.02520358,-10,37,13.5,0,1,-0.2046,-0.2102,-0.0042,-0.6023,-0.6051,0,8.8,8.8,-56.4,0.57512,1,0,0.645
77,1,1,1,1,0,0,0,1,38,0.4,-9,1,0,0,0,1,0,0,8.8,23.02520358,-10,37,13.5,0,1,-0.2046,-0.2102,-0.0042,-0.6023,-0.6051,0,8.8,8.8,-56.4,0.59349,2,1,0.6625
77,1,1,1,1,0,0,0,1,38,0.4,-9,1,0,0,0,1,0,0,8.8,23.02520358,-10,37,13.5,0,1,-0.2046,-0.2102,-0.0042,-0.6023,-0.6051,0,8.8,8.8,-56.4,0.64097,3,1,0.6525
77,1,1,1,1,0,0,0,1,38,0.4,-9,1,0,0,0,1,0,0,8.8,23.02520358,-10,37,13.5,0,1,-0.2046,-0.2102,-0.0042,-0.6023,-0.6051,0,8.8,8.8,-56.4,0.65117,4,1,0.6025
77,1,1,1,1,0,0,0,1,38,0.4,-9,1,0,0,0,1,0,0,8.8,23.02520358,-10,37,13.5,0,1,-0.2046,-0.2102,-0.0042,-0.6023,-0.6051,0,8.8,8.8,-56.4,0.65953,5,1,0.625
78,19,1,19,1,0,0,0,1,44,0.05,9,1,0,0,0,1,0,0,-8.25,7.628073151,-10,25,7.5,0.473684211,1,-0.902,-0.8996,0.0034,0,0,0,-8.25,-8.25,0,0.17393,1,0,0.105
78,19,1,19,1,0,0,0,1,44,0.05,9,1,0,0,0,1,0,0,-8.25,7.628073151,-10,25,7.5,0.473684211,1,-0.902,-0.8996,0.0034,0,0,0,-8.25,-8.25,0,0.12867,2,1,0.1175
78,19,1,19,1,0,0,0,1,44,0.05,9,1,0,0,0,1,0,0,-8.25,7.628073151,-10,25,7.5,0.473684211,1,-0.902,-0.8996,0.0034,0,0,0,-8.25,-8.25,0,0.097013,3,1,0.1075
78,19,1,19,1,0,0,0,1,44,0.05,9,1,0,0,0,1,0,0,-8.25,7.628073151,-10,25,7.5,0.473684211,1,-0.902,-0.8996,0.0034,0,0,0,-8.25,-8.25,0,0.08652,4,1,0.1425
78,19,1,19,1,0,0,0,1,44,0.05,9,1,0,0,0,1,0,0,-8.25,7.628073151,-10,25,7.5,0.473684211,1,-0.902,-0.8996,0.0034,0,0,0,-8.25,-8.25,0,0.08256,5,1,0.12
79,32,0.01,19,1,0,0,0,1,65,0.01,9,1,0,0,0,1,0,0,-9.57,4.27844598,-10,33,11.5,0.473684211,1,-0.9786,-0.9778,-4.00E-04,0,0,0,-9.57,-9.57,0,0.18988,1,0,0.14
79,32,0.01,19,1,0,0,0,1,65,0.01,9,1,0,0,0,1,0,0,-9.57,4.27844598,-10,33,11.5,0.473684211,1,-0.9786,-0.9778,-4.00E-04,0,0,0,-9.57,-9.57,0,0.12939,2,1,0.0725
79,32,0.01,19,1,0,0,0,1,65,0.01,9,1,0,0,0,1,0,0,-9.57,4.27844598,-10,33,11.5,0.473684211,1,-0.9786,-0.9778,-4.00E-04,0,0,0,-9.57,-9.57,0,0.09408,3,1,0.035
79,32,0.01,19,1,0,0,0,1,65,0.01,9,1,0,0,0,1,0,0,-9.57,4.27844598,-10,33,11.5,0.473684211,1,-0.9786,-0.9778,-4.00E-04,0,0,0,-9.57,-9.57,0,0.084707,4,1,0.015
79,32,0.01,19,1,0,0,0,1,65,0.01,9,1,0,0,0,1,0,0,-9.57,4.27844598,-10,33,11.5,0.473684211,1,-0.9786,-0.9778,-4.00E-04,0,0,0,-9.57,-9.57,0,0.077347,5,1,0.015
80,3,1,3,1,0,0,0,1,50,0.4,-36,1,0,0,0,1,0,0,-4.6,42.13122358,-39,47,4,0,1,-0.1952,-0.1958,0.0018,-0.5976,-0.5979,0,-4.6,-4.6,-103.2,0.23895,1,0,0.4675
80,3,1,3,1,0,0,0,1,50,0.4,-36,1,0,0,0,1,0,0,-4.6,42.13122358,-39,47,4,0,1,-0.1952,-0.1958,0.0018,-0.5976,-0.5979,0,-4.6,-4.6,-103.2,0.29809,2,1,0.3725
80,3,1,3,1,0,0,0,1,50,0.4,-36,1,0,0,0,1,0,0,-4.6,42.13122358,-39,47,4,0,1,-0.1952,-0.1958,0.0018,-0.5976,-0.5979,0,-4.6,-4.6,-103.2,0.30652,3,1,0.4125
80,3,1,3,1,0,0,0,1,50,0.4,-36,1,0,0,0,1,0,0,-4.6,42.13122358,-39,47,4,0,1,-0.1952,-0.1958,0.0018,-0.5976,-0.5979,0,-4.6,-4.6,-103.2,0.31529,4,1,0.405
80,3,1,3,1,0,0,0,1,50,0.4,-36,1,0,0,0,1,0,0,-4.6,42.13122358,-39,47,4,0,1,-0.1952,-0.1958,0.0018,-0.5976,-0.5979,0,-4.6,-4.6,-103.2,0.31407,5,1,0.425
81,10,0.25,2,1,0,0,0,1,-1,0.9,-32,1,0,0,0,1,1,0,-8.1,5.835898385,-34,-11,-22.5,0,1,-1,-1,-1,-1,-1,-1,-18.83333333,-13.46666667,-84,0,1,0,0.1375
81,10,0.25,2,1,0,0,0,1,-1,0.9,-32,1,0,0,0,1,1,0,-8.1,5.835898385,-34,-11,-22.5,0,1,-1,-1,-1,-1,-1,-1,-18.83333333,-13.46666667,-84,0,2,1,0.035
81,10,0.25,2,1,0,0,0,1,-1,0.9,-32,1,0,0,0,1,1,0,-8.1,5.835898385,-34,-11,-22.5,0,1,-1,-1,-1,-1,-1,-1,-18.83333333,-13.46666667,-84,0,3,1,0.0125
81,10,0.25,2,1,0,0,0,1,-1,0.9,-32,1,0,0,0,1,1,0,-8.1,5.835898385,-34,-11,-22.5,0,1,-1,-1,-1,-1,-1,-1,-18.83333333,-13.46666667,-84,0,4,1,0.0125
81,10,0.25,2,1,0,0,0,1,-1,0.9,-32,1,0,0,0,1,1,0,-8.1,5.835898385,-34,-11,-22.5,0,1,-1,-1,-1,-1,-1,-1,-18.83333333,-13.46666667,-84,0,5,1,0.0125
82,25,1,25,1,0,0,0,1,26,0.01,25,0,1,0,0,7,1,0,0.01,0.157797338,-2,4,1,0.92,1,-0.2941,0.0061,0.2733,0,0,0,-0.333333333,-0.161666667,0,0.61275,1,0,0.5475
82,25,1,25,1,0,0,0,1,26,0.01,25,0,1,0,0,7,1,0,0.01,0.157797338,-2,4,1,0.92,1,-0.2941,0.0061,0.2733,0,0,0,-0.333333333,-0.161666667,0,0.60401,2,1,0.72
82,25,1,25,1,0,0,0,1,26,0.01,25,0,1,0,0,7,1,0,0.01,0.157797338,-2,4,1,0.92,1,-0.2941,0.0061,0.2733,0,0,0,-0.333333333,-0.161666667,0,0.58376,3,1,0.7725
82,25,1,25,1,0,0,0,1,26,0.01,25,0,1,0,0,7,1,0,0.01,0.157797338,-2,4,1,0.92,1,-0.2941,0.0061,0.2733,0,0,0,-0.333333333,-0.161666667,0,0.56849,4,1,0.805
82,25,1,25,1,0,0,0,1,26,0.01,25,0,1,0,0,7,1,0,0.01,0.157797338,-2,4,1,0.92,1,-0.2941,0.0061,0.2733,0,0,0,-0.333333333,-0.161666667,0,0.56053,5,1,0.82
83,9,1,9,1,0,0,0,1,64,0.01,9,1,0,0,0,1,0,0,0.55,5.472430904,0,55,27.5,1,1,0.009,0.0084,0.5006,0,0,1,0.55,0.55,0,1,1,0,0.865
83,9,1,9,1,0,0,0,1,64,0.01,9,1,0,0,0,1,0,0,0.55,5.472430904,0,55,27.5,1,1,0.009,0.0084,0.5006,0,0,1,0.55,0.55,0,1,2,1,0.96
83,9,1,9,1,0,0,0,1,64,0.01,9,1,0,0,0,1,0,0,0.55,5.472430904,0,55,27.5,1,1,0.009,0.0084,0.5006,0,0,1,0.55,0.55,0,1,3,1,0.9825
83,9,1,9,1,0,0,0,1,64,0.01,9,1,0,0,0,1,0,0,0.55,5.472430904,0,55,27.5,1,1,0.009,0.0084,0.5006,0,0,1,0.55,0.55,0,1,4,1,0.9825
83,9,1,9,1,0,0,0,1,64,0.01,9,1,0,0,0,1,0,0,0.55,5.472430904,0,55,27.5,1,1,0.009,0.0084,0.5006,0,0,1,0.55,0.55,0,1,5,1,0.985
84,27,1,27,1,0,0,0,1,22,0.99,-7,1,0,0,0,1,0,0,-5.29,2.885463568,-34,-5,-19.5,0,1,-1,-1,-1,-0.0113,-0.0116,-1,-5.29,-5.29,-0.68,0,1,0,0.0775
84,27,1,27,1,0,0,0,1,22,0.99,-7,1,0,0,0,1,0,0,-5.29,2.885463568,-34,-5,-19.5,0,1,-1,-1,-1,-0.0113,-0.0116,-1,-5.29,-5.29,-0.68,0,2,1,0.015
84,27,1,27,1,0,0,0,1,22,0.99,-7,1,0,0,0,1,0,0,-5.29,2.885463568,-34,-5,-19.5,0,1,-1,-1,-1,-0.0113,-0.0116,-1,-5.29,-5.29,-0.68,0,3,1,0
84,27,1,27,1,0,0,0,1,22,0.99,-7,1,0,0,0,1,0,0,-5.29,2.885463568,-34,-5,-19.5,0,1,-1,-1,-1,-0.0113,-0.0116,-1,-5.29,-5.29,-0.68,0,4,1,0.0025
84,27,1,27,1,0,0,0,1,22,0.99,-7,1,0,0,0,1,0,0,-5.29,2.885463568,-34,-5,-19.5,0,1,-1,-1,-1,-0.0113,-0.0116,-1,-5.29,-5.29,-0.68,0,5,1,0.0025
85,20,1,20,1,0,0,0,1,70,0.25,6,1,0,0,0,1,0,0,2,27.71281292,-14,50,18,0.3,1,-0.486,-0.499,0.0044,0,0,0,2,2,0,0.49817,1,0,0.4275
85,20,1,20,1,0,0,0,1,70,0.25,6,1,0,0,0,1,0,0,2,27.71281292,-14,50,18,0.3,1,-0.486,-0.499,0.0044,0,0,0,2,2,0,0.43891,2,1,0.4525
85,20,1,20,1,0,0,0,1,70,0.25,6,1,0,0,0,1,0,0,2,27.71281292,-14,50,18,0.3,1,-0.486,-0.499,0.0044,0,0,0,2,2,0,0.44047,3,1,0.4875
85,20,1,20,1,0,0,0,1,70,0.25,6,1,0,0,0,1,0,0,2,27.71281292,-14,50,18,0.3,1,-0.486,-0.499,0.0044,0,0,0,2,2,0,0.44392,4,1,0.46
85,20,1,20,1,0,0,0,1,70,0.25,6,1,0,0,0,1,0,0,2,27.71281292,-14,50,18,0.3,1,-0.486,-0.499,0.0044,0,0,0,2,2,0,0.44607,5,1,0.4375
86,71,0.5,-11,1,0,0,0,1,61,0.75,-49,1,0,0,0,1,1,0,3.5,6.631397208,-38,-10,-24,0.224489796,1,-1,-0.2248,-1,-0.0931,0.2706,0,-34.33333333,-15.41666667,60,0.08276,1,0,0.13
86,71,0.5,-11,1,0,0,0,1,61,0.75,-49,1,0,0,0,1,1,0,3.5,6.631397208,-38,-10,-24,0.224489796,1,-1,-0.2248,-1,-0.0931,0.2706,0,-34.33333333,-15.41666667,60,0.30532,2,1,0.23
86,71,0.5,-11,1,0,0,0,1,61,0.75,-49,1,0,0,0,1,1,0,3.5,6.631397208,-38,-10,-24,0.224489796,1,-1,-0.2248,-1,-0.0931,0.2706,0,-34.33333333,-15.41666667,60,0.40064,3,1,0.3025
86,71,0.5,-11,1,0,0,0,1,61,0.75,-49,1,0,0,0,1,1,0,3.5,6.631397208,-38,-10,-24,0.224489796,1,-1,-0.2248,-1,-0.0931,0.2706,0,-34.33333333,-15.41666667,60,0.42228,4,1,0.315
86,71,0.5,-11,1,0,0,0,1,61,0.75,-49,1,0,0,0,1,1,0,3.5,6.631397208,-38,-10,-24,0.224489796,1,-1,-0.2248,-1,-0.0931,0.2706,0,-34.33333333,-15.41666667,60,0.43681,5,1,0.2525
87,-2,1,-2,1,0,0,0,1,4,0.99,-34,0,1,0,0,7,0,0,5.62,3.972480333,-32,9,1.25,0.058823529,1,0.9788,0.9806,0.7536,0.9894,0.9903,0,5.62,5.62,81.18,0.78695,1,0,0.805
87,-2,1,-2,1,0,0,0,1,4,0.99,-34,0,1,0,0,7,0,0,5.62,3.972480333,-32,9,1.25,0.058823529,1,0.9788,0.9806,0.7536,0.9894,0.9903,0,5.62,5.62,81.18,0.83385,2,1,0.955
87,-2,1,-2,1,0,0,0,1,4,0.99,-34,0,1,0,0,7,0,0,5.62,3.972480333,-32,9,1.25,0.058823529,1,0.9788,0.9806,0.7536,0.9894,0.9903,0,5.62,5.62,81.18,0.87107,3,1,0.98
87,-2,1,-2,1,0,0,0,1,4,0.99,-34,0,1,0,0,7,0,0,5.62,3.972480333,-32,9,1.25,0.058823529,1,0.9788,0.9806,0.7536,0.9894,0.9903,0,5.62,5.62,81.18,0.88103,4,1,0.96
87,-2,1,-2,1,0,0,0,1,4,0.99,-34,0,1,0,0,7,0,0,5.62,3.972480333,-32,9,1.25,0.058823529,1,0.9788,0.9806,0.7536,0.9894,0.9903,0,5.62,5.62,81.18,0.88757,5,1,0.975
88,17,0.05,-7,1,0,0,0,1,13,0.25,-15,1,0,0,0,1,1,0,-2.2,6.893676921,-8,-4,-6,0.466666667,1,-0.5472,-0.5284,-1,0.2264,0.1977,0,-1.466666667,-1.833333333,12.8,0.49211,1,0,0.68
88,17,0.05,-7,1,0,0,0,1,13,0.25,-15,1,0,0,0,1,1,0,-2.2,6.893676921,-8,-4,-6,0.466666667,1,-0.5472,-0.5284,-1,0.2264,0.1977,0,-1.466666667,-1.833333333,12.8,0.36672,2,1,0.5725
88,17,0.05,-7,1,0,0,0,1,13,0.25,-15,1,0,0,0,1,1,0,-2.2,6.893676921,-8,-4,-6,0.466666667,1,-0.5472,-0.5284,-1,0.2264,0.1977,0,-1.466666667,-1.833333333,12.8,0.35007,3,1,0.5125
88,17,0.05,-7,1,0,0,0,1,13,0.25,-15,1,0,0,0,1,1,0,-2.2,6.893676921,-8,-4,-6,0.466666667,1,-0.5472,-0.5284,-1,0.2264,0.1977,0,-1.466666667,-1.833333333,12.8,0.34277,4,1,0.4425
88,17,0.05,-7,1,0,0,0,1,13,0.25,-15,1,0,0,0,1,1,0,-2.2,6.893676921,-8,-4,-6,0.466666667,1,-0.5472,-0.5284,-1,0.2264,0.1977,0,-1.466666667,-1.833333333,12.8,0.33155,5,1,0.37
89,17,1,17,1,0,0,0,1,44,0.1,17,1,0,0,0,1,0,0,2.7,8.1,0,27,13.5,1,1,0.1012,0.0927,0.5014,0,0,1,2.7,2.7,0,1,1,0,0.88
89,17,1,17,1,0,0,0,1,44,0.1,17,1,0,0,0,1,0,0,2.7,8.1,0,27,13.5,1,1,0.1012,0.0927,0.5014,0,0,1,2.7,2.7,0,1,2,1,0.955
89,17,1,17,1,0,0,0,1,44,0.1,17,1,0,0,0,1,0,0,2.7,8.1,0,27,13.5,1,1,0.1012,0.0927,0.5014,0,0,1,2.7,2.7,0,1,3,1,0.9925
89,17,1,17,1,0,0,0,1,44,0.1,17,1,0,0,0,1,0,0,2.7,8.1,0,27,13.5,1,1,0.1012,0.0927,0.5014,0,0,1,2.7,2.7,0,1,4,1,1
89,17,1,17,1,0,0,0,1,44,0.1,17,1,0,0,0,1,0,0,2.7,8.1,0,27,13.5,1,1,0.1012,0.0927,0.5014,0,0,1,2.7,2.7,0,1,5,1,1
90,10,1,10,1,0,0,0,1,31,0.75,-49,1,0,0,0,1,0,0,1,34.64101615,-59,21,-19,0,1,0.496,0.4914,0.0056,-0.252,-0.2543,0,1,1,-40,0.3702,1,0,0.415
90,10,1,10,1,0,0,0,1,31,0.75,-49,1,0,0,0,1,0,0,1,34.64101615,-59,21,-19,0,1,0.496,0.4914,0.0056,-0.252,-0.2543,0,1,1,-40,0.47197,2,1,0.5525
90,10,1,10,1,0,0,0,1,31,0.75,-49,1,0,0,0,1,0,0,1,34.64101615,-59,21,-19,0,1,0.496,0.4914,0.0056,-0.252,-0.2543,0,1,1,-40,0.49617,3,1,0.5275
90,10,1,10,1,0,0,0,1,31,0.75,-49,1,0,0,0,1,0,0,1,34.64101615,-59,21,-19,0,1,0.496,0.4914,0.0056,-0.252,-0.2543,0,1,1,-40,0.5008,4,1,0.5575
90,10,1,10,1,0,0,0,1,31,0.75,-49,1,0,0,0,1,0,0,1,34.64101615,-59,21,-19,0,1,0.496,0.4914,0.0056,-0.252,-0.2543,0,1,1,-40,0.50581,5,1,0.545
91,7,1,7,1,0,0,0,1,16,0.1,10,1,0,0,0,1,0,0,3.6,1.8,3,9,6,0.7,1,1,1,1,0,0,1,3.6,3.6,0,1,1,0,0.92
91,7,1,7,1,0,0,0,1,16,0.1,10,1,0,0,0,1,0,0,3.6,1.8,3,9,6,0.7,1,1,1,1,0,0,1,3.6,3.6,0,1,2,1,0.9625
91,7,1,7,1,0,0,0,1,16,0.1,10,1,0,0,0,1,0,0,3.6,1.8,3,9,6,0.7,1,1,1,1,0,0,1,3.6,3.6,0,1,3,1,0.9875
91,7,1,7,1,0,0,0,1,16,0.1,10,1,0,0,0,1,0,0,3.6,1.8,3,9,6,0.7,1,1,1,1,0,0,1,3.6,3.6,0,1,4,1,0.9925
91,7,1,7,1,0,0,0,1,16,0.1,10,1,0,0,0,1,0,0,3.6,1.8,3,9,6,0.7,1,1,1,1,0,0,1,3.6,3.6,0,1,5,1,0.995
92,8,0.8,-37,1,0,0,0,1,102,0.2,-29,1,0,0,0,1,0,0,-1.8,34.4,8,94,51,0.783783784,1,-0.196,-0.288,1,-0.598,-0.6046,0,-1.8,-1.8,-166.8,0.51329,1,0,0.3925
92,8,0.8,-37,1,0,0,0,1,102,0.2,-29,1,0,0,0,1,0,0,-1.8,34.4,8,94,51,0.783783784,1,-0.196,-0.288,1,-0.598,-0.6046,0,-1.8,-1.8,-166.8,0.47068,2,1,0.28
92,8,0.8,-37,1,0,0,0,1,102,0.2,-29,1,0,0,0,1,0,0,-1.8,34.4,8,94,51,0.783783784,1,-0.196,-0.288,1,-0.598,-0.6046,0,-1.8,-1.8,-166.8,0.44396,3,1,0.3475
92,8,0.8,-37,1,0,0,0,1,102,0.2,-29,1,0,0,0,1,0,0,-1.8,34.4,8,94,51,0.783783784,1,-0.196,-0.288,1,-0.598,-0.6046,0,-1.8,-1.8,-166.8,0.44475,4,1,0.3125
92,8,0.8,-37,1,0,0,0,1,102,0.2,-29,1,0,0,0,1,0,0,-1.8,34.4,8,94,51,0.783783784,1,-0.196,-0.288,1,-0.598,-0.6046,0,-1.8,-1.8,-166.8,0.442,5,1,0.3175
93,5,1,5,1,0,0,0,1,103,0.1,-9,0,0,1,0,4,1,0,-2.8,33.63123548,-14,101,73.6,0,1,-0.3746,-0.8042,0.6104,-0.6873,-0.9021,0,19.86666667,8.533333333,-207,0.83635,1,0,0.555
93,5,1,5,1,0,0,0,1,103,0.1,-9,0,0,1,0,4,1,0,-2.8,33.63123548,-14,101,73.6,0,1,-0.3746,-0.8042,0.6104,-0.6873,-0.9021,0,19.86666667,8.533333333,-207,0.82885,2,1,0.475
93,5,1,5,1,0,0,0,1,103,0.1,-9,0,0,1,0,4,1,0,-2.8,33.63123548,-14,101,73.6,0,1,-0.3746,-0.8042,0.6104,-0.6873,-0.9021,0,19.86666667,8.533333333,-207,0.83128,3,1,0.435
93,5,1,5,1,0,0,0,1,103,0.1,-9,0,0,1,0,4,1,0,-2.8,33.63123548,-14,101,73.6,0,1,-0.3746,-0.8042,0.6104,-0.6873,-0.9021,0,19.86666667,8.533333333,-207,0.67359,4,1,0.3325
93,5,1,5,1,0,0,0,1,103,0.1,-9,0,0,1,0,4,1,0,-2.8,33.63123548,-14,101,73.6,0,1,-0.3746,-0.8042,0.6104,-0.6873,-0.9021,0,19.86666667,8.533333333,-207,0.47779,5,1,0.2975
94,7,1,7,1,0,0,0,1,6,0.75,1,1,0,0,0,1,0,0,-2.25,2.165063509,-6,-1,-3.5,0.142857143,1,-1,-1,-1,0,0,-1,-2.25,-2.25,0,0,1,0,0.1025
94,7,1,7,1,0,0,0,1,6,0.75,1,1,0,0,0,1,0,0,-2.25,2.165063509,-6,-1,-3.5,0.142857143,1,-1,-1,-1,0,0,-1,-2.25,-2.25,0,0,2,1,0.035
94,7,1,7,1,0,0,0,1,6,0.75,1,1,0,0,0,1,0,0,-2.25,2.165063509,-6,-1,-3.5,0.142857143,1,-1,-1,-1,0,0,-1,-2.25,-2.25,0,0,3,1,0.015
94,7,1,7,1,0,0,0,1,6,0.75,1,1,0,0,0,1,0,0,-2.25,2.165063509,-6,-1,-3.5,0.142857143,1,-1,-1,-1,0,0,-1,-2.25,-2.25,0,0,4,1,0.025
94,7,1,7,1,0,0,0,1,6,0.75,1,1,0,0,0,1,0,0,-2.25,2.165063509,-6,-1,-3.5,0.142857143,1,-1,-1,-1,0,0,-1,-2.25,-2.25,0,0,5,1,0.02
95,-3,0.05,-9,1,0,0,0,1,42,0.4,-24,0,0,1,0,6,0,1,11.1,31.88630567,-15,50,26.57142857,0.375,1,-0.2226,-0.233,0.4256,0.3887,0.3835,0,11.1,11.1,55.025,0.80659,1,0,0.7225
95,-3,0.05,-9,1,0,0,0,1,42,0.4,-24,0,0,1,0,6,0,1,11.1,31.88630567,-15,50,26.57142857,0.375,1,-0.2226,-0.233,0.4256,0.3887,0.3835,0,11.1,11.1,55.025,0.72631,2,1,0.5975
95,-3,0.05,-9,1,0,0,0,1,42,0.4,-24,0,0,1,0,6,0,1,11.1,31.88630567,-15,50,26.57142857,0.375,1,-0.2226,-0.233,0.4256,0.3887,0.3835,0,11.1,11.1,55.025,0.71753,3,1,0.5725
95,-3,0.05,-9,1,0,0,0,1,42,0.4,-24,0,0,1,0,6,0,1,11.1,31.88630567,-15,50,26.57142857,0.375,1,-0.2226,-0.233,0.4256,0.3887,0.3835,0,11.1,11.1,55.025,0.71565,4,1,0.5675
